Time : 2/2/2017 4:02:55 AM
16.11102 INFO Goes into Track mode.
16.11103 INFO Goes into Escape mode.
16.12756 INFO Goes into Track mode.
16.12757 INFO Goes into Escape mode.
16.14412 INFO Goes into Track mode.
16.14414 INFO Goes into Escape mode.
16.16089 INFO Goes into Track mode.
16.1609 INFO Goes into Escape mode.
16.17725 INFO Goes into Track mode.
16.17726 INFO Goes into Escape mode.
16.21038 INFO Goes into Track mode.
16.21039 INFO Goes into Escape mode.
16.22698 INFO Goes into Track mode.
16.22699 INFO Goes into Escape mode.
16.24352 INFO Goes into Track mode.
16.24353 INFO Goes into Escape mode.
16.26015 INFO Goes into Track mode.
16.26016 INFO Goes into Escape mode.
16.27694 INFO Goes into Track mode.
16.27695 INFO Goes into Escape mode.
16.30984 INFO Goes into Track mode.
16.30985 INFO Goes into Escape mode.
16.32646 INFO Goes into Track mode.
16.32648 INFO Goes into Escape mode.
16.34296 INFO Goes into Track mode.
16.34297 INFO Goes into Escape mode.
16.35971 INFO Goes into Track mode.
16.35972 INFO Goes into Escape mode.
16.37615 INFO Goes into Track mode.
16.37617 INFO Goes into Escape mode.
16.40926 INFO Goes into Track mode.
16.40928 INFO Goes into Escape mode.
16.42579 INFO Goes into Track mode.
16.4258 INFO Goes into Escape mode.
16.44234 INFO Goes into Track mode.
16.44235 INFO Goes into Escape mode.
16.4589 INFO Goes into Track mode.
16.45891 INFO Goes into Escape mode.
16.49231 INFO Goes into Track mode.
16.49232 INFO Goes into Escape mode.
16.50884 INFO Goes into Track mode.
16.50886 INFO Goes into Escape mode.
16.52519 INFO Goes into Track mode.
16.52521 INFO Goes into Escape mode.
16.54172 INFO Goes into Track mode.
16.54173 INFO Goes into Escape mode.
16.55833 INFO Goes into Track mode.
16.55835 INFO Goes into Escape mode.
16.59154 INFO Goes into Track mode.
16.59155 INFO Goes into Escape mode.
16.608 INFO Goes into Track mode.
16.60801 INFO Goes into Escape mode.
16.62466 INFO Goes into Track mode.
16.62467 INFO Goes into Escape mode.
16.64128 INFO Goes into Track mode.
16.64129 INFO Goes into Escape mode.
16.65771 INFO Goes into Track mode.
16.65772 INFO Goes into Escape mode.
16.69086 INFO Goes into Track mode.
16.69088 INFO Goes into Escape mode.
16.70741 INFO Goes into Track mode.
16.70742 INFO Goes into Escape mode.
16.72399 INFO Goes into Track mode.
16.724 INFO Goes into Escape mode.
16.7405 INFO Goes into Track mode.
16.74051 INFO Goes into Escape mode.
16.75712 INFO Goes into Track mode.
16.75713 INFO Goes into Escape mode.
16.79027 INFO Goes into Track mode.
16.79028 INFO Goes into Escape mode.
16.80691 INFO Goes into Track mode.
16.80692 INFO Goes into Escape mode.
16.82338 INFO Goes into Track mode.
16.82339 INFO Goes into Escape mode.
16.83993 INFO Goes into Track mode.
16.83994 INFO Goes into Escape mode.
16.85655 INFO Goes into Track mode.
16.85656 INFO Goes into Escape mode.
16.88963 INFO Goes into Track mode.
16.88964 INFO Goes into Escape mode.
16.90619 INFO Goes into Track mode.
16.9062 INFO Goes into Escape mode.
16.92275 INFO Goes into Track mode.
16.92276 INFO Goes into Escape mode.
16.9394 INFO Goes into Track mode.
16.93941 INFO Goes into Escape mode.
16.97248 INFO Goes into Track mode.
16.97249 INFO Goes into Escape mode.
16.98903 INFO Goes into Track mode.
16.98904 INFO Goes into Escape mode.
17.00558 INFO Goes into Track mode.
17.00559 INFO Goes into Escape mode.
17.02216 INFO Goes into Track mode.
17.02217 INFO Goes into Escape mode.
17.03873 INFO Goes into Track mode.
17.03874 INFO Goes into Escape mode.
17.0719 INFO Goes into Track mode.
17.07192 INFO Goes into Escape mode.
17.08843 INFO Goes into Track mode.
17.08845 INFO Goes into Escape mode.
17.10501 INFO Goes into Track mode.
17.10502 INFO Goes into Escape mode.
17.12169 INFO Goes into Track mode.
17.1217 INFO Goes into Escape mode.
17.13834 INFO Goes into Track mode.
17.13835 INFO Goes into Escape mode.
17.17129 INFO Goes into Track mode.
17.1713 INFO Goes into Escape mode.
17.18786 INFO Goes into Track mode.
17.18788 INFO Goes into Escape mode.
17.20442 INFO Goes into Track mode.
17.20443 INFO Goes into Escape mode.
17.22097 INFO Goes into Track mode.
17.22098 INFO Goes into Escape mode.
17.23753 INFO Goes into Track mode.
17.23754 INFO Goes into Escape mode.
17.27075 INFO Goes into Track mode.
17.27076 INFO Goes into Escape mode.
17.28724 INFO Goes into Track mode.
17.28725 INFO Goes into Escape mode.
17.30406 INFO Goes into Track mode.
17.30407 INFO Goes into Escape mode.
17.32039 INFO Goes into Track mode.
17.3204 INFO Goes into Escape mode.
17.33697 INFO Goes into Track mode.
17.33698 INFO Goes into Escape mode.
17.37015 INFO Goes into Track mode.
17.37016 INFO Goes into Escape mode.
17.38668 INFO Goes into Track mode.
17.3867 INFO Goes into Escape mode.
17.40325 INFO Goes into Track mode.
17.40326 INFO Goes into Escape mode.
17.4198 INFO Goes into Track mode.
17.41982 INFO Goes into Escape mode.
17.43631 INFO Goes into Track mode.
17.43632 INFO Goes into Escape mode.
17.46952 INFO Goes into Track mode.
17.46953 INFO Goes into Escape mode.
17.48605 INFO Goes into Track mode.
17.48606 INFO Goes into Escape mode.
17.5026 INFO Goes into Track mode.
17.50261 INFO Goes into Escape mode.
17.51915 INFO Goes into Track mode.
17.51916 INFO Goes into Escape mode.
17.55228 INFO Goes into Track mode.
17.55229 INFO Goes into Escape mode.
17.56885 INFO Goes into Track mode.
17.56886 INFO Goes into Escape mode.
17.58542 INFO Goes into Track mode.
17.58543 INFO Goes into Escape mode.
17.60201 INFO Goes into Track mode.
17.60203 INFO Goes into Escape mode.
17.61887 INFO Goes into Track mode.
17.61888 INFO Goes into Escape mode.
17.65172 INFO Goes into Track mode.
17.65173 INFO Goes into Escape mode.
17.66827 INFO Goes into Track mode.
17.66829 INFO Goes into Escape mode.
17.68515 INFO Goes into Track mode.
17.68517 INFO Goes into Escape mode.
17.70145 INFO Goes into Track mode.
19.29263 INFO Has hit NightHunter_AI_B2 (4).
24.04699 INFO Has hit NightHunter_AI_B2 (4).
24.07953 INFO Goes into Escape mode.
24.09613 INFO Goes into Track mode.
24.09614 INFO Goes into Escape mode.
24.12922 INFO Goes into Track mode.
24.12924 INFO Goes into Escape mode.
24.14614 INFO Goes into Track mode.
24.14615 INFO Goes into Escape mode.
24.16236 INFO Goes into Track mode.
24.16238 INFO Goes into Escape mode.
24.17894 INFO Goes into Track mode.
24.17896 INFO Goes into Escape mode.
24.21207 INFO Goes into Track mode.
24.21208 INFO Goes into Escape mode.
24.2286 INFO Goes into Track mode.
24.22861 INFO Goes into Escape mode.
24.24519 INFO Goes into Track mode.
24.2452 INFO Goes into Escape mode.
24.26176 INFO Goes into Track mode.
24.26177 INFO Goes into Escape mode.
24.26249 INFO Has hit NightHunter_AI_B1.
24.27832 INFO Goes into Track mode.
24.27833 INFO Goes into Escape mode.
24.31145 INFO Goes into Track mode.
24.31146 INFO Goes into Escape mode.
24.32801 INFO Goes into Track mode.
24.32803 INFO Goes into Escape mode.
24.34455 INFO Goes into Track mode.
24.34456 INFO Goes into Escape mode.
24.36117 INFO Goes into Track mode.
24.36118 INFO Goes into Escape mode.
24.37774 INFO Goes into Track mode.
24.37775 INFO Goes into Escape mode.
24.4109 INFO Goes into Track mode.
24.41092 INFO Goes into Escape mode.
24.42741 INFO Goes into Track mode.
24.42742 INFO Goes into Escape mode.
24.44396 INFO Goes into Track mode.
24.44398 INFO Goes into Escape mode.
24.46066 INFO Goes into Track mode.
24.46068 INFO Goes into Escape mode.
24.47712 INFO Goes into Track mode.
24.47713 INFO Goes into Escape mode.
24.51027 INFO Goes into Track mode.
24.51028 INFO Goes into Escape mode.
24.52681 INFO Goes into Track mode.
24.52682 INFO Goes into Escape mode.
24.54339 INFO Goes into Track mode.
24.5434 INFO Goes into Escape mode.
24.55997 INFO Goes into Track mode.
24.55998 INFO Goes into Escape mode.
24.57652 INFO Goes into Track mode.
24.57653 INFO Goes into Escape mode.
24.60964 INFO Goes into Track mode.
24.60965 INFO Goes into Escape mode.
24.6263 INFO Goes into Track mode.
24.62632 INFO Goes into Escape mode.
24.64276 INFO Goes into Track mode.
24.64277 INFO Goes into Escape mode.
24.65935 INFO Goes into Track mode.
24.65936 INFO Goes into Escape mode.
24.67592 INFO Goes into Track mode.
24.67593 INFO Goes into Escape mode.
24.70906 INFO Goes into Track mode.
24.70907 INFO Goes into Escape mode.
24.72561 INFO Goes into Track mode.
24.72563 INFO Goes into Escape mode.
24.74216 INFO Goes into Track mode.
24.74217 INFO Goes into Escape mode.
24.75875 INFO Goes into Track mode.
24.75876 INFO Goes into Escape mode.
24.79187 INFO Goes into Track mode.
24.79188 INFO Goes into Escape mode.
24.80847 INFO Goes into Track mode.
24.80848 INFO Goes into Escape mode.
24.82496 INFO Goes into Track mode.
24.82497 INFO Goes into Escape mode.
24.84157 INFO Goes into Track mode.
24.84158 INFO Goes into Escape mode.
24.85815 INFO Goes into Track mode.
24.85816 INFO Goes into Escape mode.
24.89133 INFO Goes into Track mode.
24.89134 INFO Goes into Escape mode.
24.90784 INFO Goes into Track mode.
24.90785 INFO Goes into Escape mode.
24.92439 INFO Goes into Track mode.
24.9244 INFO Goes into Escape mode.
24.94105 INFO Goes into Track mode.
24.94106 INFO Goes into Escape mode.
24.95757 INFO Goes into Track mode.
24.95758 INFO Goes into Escape mode.
24.99093 INFO Goes into Track mode.
24.99094 INFO Goes into Escape mode.
25.00727 INFO Goes into Track mode.
25.00728 INFO Goes into Escape mode.
25.02386 INFO Goes into Track mode.
25.02388 INFO Goes into Escape mode.
25.04038 INFO Goes into Track mode.
25.04039 INFO Goes into Escape mode.
25.05695 INFO Goes into Track mode.
25.05696 INFO Goes into Escape mode.
25.0901 INFO Goes into Track mode.
25.09011 INFO Goes into Escape mode.
25.10676 INFO Goes into Track mode.
25.10677 INFO Goes into Escape mode.
25.1232 INFO Goes into Track mode.
25.12321 INFO Goes into Escape mode.
25.13979 INFO Goes into Track mode.
25.1398 INFO Goes into Escape mode.
25.15639 INFO Goes into Track mode.
25.15641 INFO Goes into Escape mode.
25.18951 INFO Goes into Track mode.
25.18953 INFO Goes into Escape mode.
25.2063 INFO Goes into Track mode.
25.20631 INFO Goes into Escape mode.
25.22263 INFO Goes into Track mode.
25.22264 INFO Goes into Escape mode.
25.23925 INFO Goes into Track mode.
25.23927 INFO Goes into Escape mode.
25.27235 INFO Goes into Track mode.
25.27236 INFO Goes into Escape mode.
25.28893 INFO Goes into Track mode.
25.28894 INFO Goes into Escape mode.
25.30548 INFO Goes into Track mode.
25.30549 INFO Goes into Escape mode.
25.32204 INFO Goes into Track mode.
25.32206 INFO Goes into Escape mode.
25.33857 INFO Goes into Track mode.
25.33858 INFO Goes into Escape mode.
25.37175 INFO Goes into Track mode.
25.37176 INFO Goes into Escape mode.
25.38831 INFO Goes into Track mode.
25.38832 INFO Goes into Escape mode.
25.40488 INFO Goes into Track mode.
25.40489 INFO Goes into Escape mode.
25.42151 INFO Goes into Track mode.
25.42152 INFO Goes into Escape mode.
25.43797 INFO Goes into Track mode.
25.43798 INFO Goes into Escape mode.
25.47111 INFO Goes into Track mode.
25.47112 INFO Goes into Escape mode.
25.48769 INFO Goes into Track mode.
25.4877 INFO Goes into Escape mode.
25.50422 INFO Goes into Track mode.
25.50423 INFO Goes into Escape mode.
25.52078 INFO Goes into Track mode.
25.52079 INFO Goes into Escape mode.
25.53735 INFO Goes into Track mode.
25.53736 INFO Goes into Escape mode.
25.5705 INFO Goes into Track mode.
25.57052 INFO Goes into Escape mode.
25.58714 INFO Goes into Track mode.
25.58715 INFO Goes into Escape mode.
25.60382 INFO Goes into Track mode.
25.60383 INFO Goes into Escape mode.
25.6202 INFO Goes into Track mode.
25.62021 INFO Goes into Escape mode.
25.66982 INFO Goes into Track mode.
25.66983 INFO Goes into Escape mode.
25.6864 INFO Goes into Track mode.
25.68641 INFO Goes into Escape mode.
25.70295 INFO Goes into Track mode.
25.70296 INFO Goes into Escape mode.
25.71953 INFO Goes into Track mode.
25.71954 INFO Goes into Escape mode.
25.73617 INFO Goes into Track mode.
25.73619 INFO Goes into Escape mode.
25.76925 INFO Goes into Track mode.
25.76926 INFO Goes into Escape mode.
25.78578 INFO Goes into Track mode.
25.7858 INFO Goes into Escape mode.
25.80236 INFO Goes into Track mode.
25.80237 INFO Goes into Escape mode.
25.81891 INFO Goes into Track mode.
25.81893 INFO Goes into Escape mode.
25.85204 INFO Goes into Track mode.
25.85205 INFO Goes into Escape mode.
25.86866 INFO Goes into Track mode.
25.86867 INFO Goes into Escape mode.
25.88521 INFO Goes into Track mode.
25.88536 INFO Goes into Escape mode.
25.90182 INFO Goes into Track mode.
25.90184 INFO Goes into Escape mode.
25.91831 INFO Goes into Track mode.
25.91832 INFO Goes into Escape mode.
25.95148 INFO Goes into Track mode.
25.95149 INFO Goes into Escape mode.
25.96802 INFO Goes into Track mode.
25.96803 INFO Goes into Escape mode.
25.98467 INFO Goes into Track mode.
25.98468 INFO Goes into Escape mode.
26.00115 INFO Goes into Track mode.
26.00117 INFO Goes into Escape mode.
26.01772 INFO Goes into Track mode.
26.01774 INFO Goes into Escape mode.
26.05086 INFO Goes into Track mode.
26.05087 INFO Goes into Escape mode.
26.06742 INFO Goes into Track mode.
26.06743 INFO Goes into Escape mode.
26.08403 INFO Goes into Track mode.
26.08404 INFO Goes into Escape mode.
26.10073 INFO Goes into Track mode.
26.10074 INFO Goes into Escape mode.
26.11717 INFO Goes into Track mode.
26.11718 INFO Goes into Escape mode.
26.15051 INFO Goes into Track mode.
26.15053 INFO Goes into Escape mode.
26.16682 INFO Goes into Track mode.
26.16684 INFO Goes into Escape mode.
26.18343 INFO Goes into Track mode.
26.18344 INFO Goes into Escape mode.
26.19995 INFO Goes into Track mode.
26.19997 INFO Goes into Escape mode.
26.21663 INFO Goes into Track mode.
26.21664 INFO Goes into Escape mode.
26.24965 INFO Goes into Track mode.
26.24967 INFO Goes into Escape mode.
26.26623 INFO Goes into Track mode.
26.26624 INFO Goes into Escape mode.
26.28278 INFO Goes into Track mode.
26.28279 INFO Goes into Escape mode.
26.29937 INFO Goes into Track mode.
26.29938 INFO Goes into Escape mode.
26.31593 INFO Goes into Track mode.
26.31594 INFO Goes into Escape mode.
26.34906 INFO Goes into Track mode.
26.34908 INFO Goes into Escape mode.
26.36562 INFO Goes into Track mode.
26.36563 INFO Goes into Escape mode.
26.38233 INFO Goes into Track mode.
26.38234 INFO Goes into Escape mode.
26.39876 INFO Goes into Track mode.
26.39878 INFO Goes into Escape mode.
26.43187 INFO Goes into Track mode.
26.43188 INFO Goes into Escape mode.
26.44846 INFO Goes into Track mode.
26.44847 INFO Goes into Escape mode.
26.46501 INFO Goes into Track mode.
26.46503 INFO Goes into Escape mode.
26.48163 INFO Goes into Track mode.
26.48165 INFO Goes into Escape mode.
26.49814 INFO Goes into Track mode.
26.49816 INFO Goes into Escape mode.
26.53131 INFO Goes into Track mode.
26.53132 INFO Goes into Escape mode.
26.54785 INFO Goes into Track mode.
26.54786 INFO Goes into Escape mode.
26.56451 INFO Goes into Track mode.
26.56452 INFO Goes into Escape mode.
26.58102 INFO Goes into Track mode.
26.58103 INFO Goes into Escape mode.
26.59755 INFO Goes into Track mode.
26.59757 INFO Goes into Escape mode.
26.63068 INFO Goes into Track mode.
26.6307 INFO Goes into Escape mode.
26.64726 INFO Goes into Track mode.
26.64728 INFO Goes into Escape mode.
26.66385 INFO Goes into Track mode.
26.66386 INFO Goes into Escape mode.
26.68041 INFO Goes into Track mode.
26.68042 INFO Goes into Escape mode.
26.69715 INFO Goes into Track mode.
29.66301 INFO Has hit NightHunter_AI_B2 (2).
29.71274 INFO Has hit NightHunter_AI_B1 (1).
30.29194 INFO Goes into Escape mode.
30.30849 INFO Goes into Track mode.
30.3085 INFO Goes into Escape mode.
30.32504 INFO Goes into Track mode.
30.32505 INFO Goes into Escape mode.
30.3416 INFO Goes into Track mode.
30.34161 INFO Goes into Escape mode.
30.35833 INFO Goes into Track mode.
30.35834 INFO Goes into Escape mode.
30.39137 INFO Goes into Track mode.
30.39138 INFO Goes into Escape mode.
30.40788 INFO Goes into Track mode.
30.40789 INFO Goes into Escape mode.
30.42444 INFO Goes into Track mode.
30.42446 INFO Goes into Escape mode.
30.44107 INFO Goes into Track mode.
30.44108 INFO Goes into Escape mode.
30.45757 INFO Goes into Track mode.
30.45758 INFO Goes into Escape mode.
30.49072 INFO Goes into Track mode.
30.49074 INFO Goes into Escape mode.
30.50732 INFO Goes into Track mode.
30.50733 INFO Goes into Escape mode.
30.52385 INFO Goes into Track mode.
30.52386 INFO Goes into Escape mode.
30.54042 INFO Goes into Track mode.
30.54043 INFO Goes into Escape mode.
30.55697 INFO Goes into Track mode.
30.55698 INFO Goes into Escape mode.
30.59009 INFO Goes into Track mode.
30.59011 INFO Goes into Escape mode.
30.60667 INFO Goes into Track mode.
30.60668 INFO Goes into Escape mode.
30.62322 INFO Goes into Track mode.
30.62323 INFO Goes into Escape mode.
30.63979 INFO Goes into Track mode.
30.6398 INFO Goes into Escape mode.
30.65639 INFO Goes into Track mode.
30.6564 INFO Goes into Escape mode.
30.68988 INFO Goes into Track mode.
30.6899 INFO Goes into Escape mode.
30.7061 INFO Goes into Track mode.
30.70612 INFO Goes into Escape mode.
30.72267 INFO Goes into Track mode.
30.72268 INFO Goes into Escape mode.
30.73921 INFO Goes into Track mode.
30.73923 INFO Goes into Escape mode.
30.75585 INFO Goes into Track mode.
30.75586 INFO Goes into Escape mode.
30.78919 INFO Goes into Track mode.
30.78921 INFO Goes into Escape mode.
30.8055 INFO Goes into Track mode.
30.80552 INFO Goes into Escape mode.
30.82203 INFO Goes into Track mode.
30.82204 INFO Goes into Escape mode.
30.83865 INFO Goes into Track mode.
30.83866 INFO Goes into Escape mode.
30.87179 INFO Goes into Track mode.
30.87181 INFO Goes into Escape mode.
30.88834 INFO Goes into Track mode.
30.88835 INFO Goes into Escape mode.
30.90487 INFO Goes into Track mode.
30.90488 INFO Goes into Escape mode.
30.92145 INFO Goes into Track mode.
30.92146 INFO Goes into Escape mode.
30.9381 INFO Goes into Track mode.
30.93811 INFO Goes into Escape mode.
30.97117 INFO Goes into Track mode.
30.97118 INFO Goes into Escape mode.
30.98772 INFO Goes into Track mode.
30.98773 INFO Goes into Escape mode.
31.00429 INFO Goes into Track mode.
31.0043 INFO Goes into Escape mode.
31.02084 INFO Goes into Track mode.
31.02085 INFO Goes into Escape mode.
31.03742 INFO Goes into Track mode.
31.03744 INFO Goes into Escape mode.
31.07057 INFO Goes into Track mode.
31.07058 INFO Goes into Escape mode.
31.08715 INFO Goes into Track mode.
31.08716 INFO Goes into Escape mode.
31.1038 INFO Goes into Track mode.
31.10381 INFO Goes into Escape mode.
31.12025 INFO Goes into Track mode.
31.12026 INFO Goes into Escape mode.
31.13693 INFO Goes into Track mode.
31.13694 INFO Goes into Escape mode.
31.16997 INFO Goes into Track mode.
31.16999 INFO Goes into Escape mode.
31.18656 INFO Goes into Track mode.
31.18658 INFO Goes into Escape mode.
31.20309 INFO Goes into Track mode.
31.2031 INFO Goes into Escape mode.
31.21968 INFO Goes into Track mode.
31.21969 INFO Goes into Escape mode.
31.23621 INFO Goes into Track mode.
31.23622 INFO Goes into Escape mode.
31.26936 INFO Goes into Track mode.
31.26937 INFO Goes into Escape mode.
31.28599 INFO Goes into Track mode.
31.28601 INFO Goes into Escape mode.
31.30254 INFO Goes into Track mode.
31.30255 INFO Goes into Escape mode.
31.31908 INFO Goes into Track mode.
31.3191 INFO Goes into Escape mode.
31.35221 INFO Goes into Track mode.
31.35223 INFO Goes into Escape mode.
31.36879 INFO Goes into Track mode.
31.3688 INFO Goes into Escape mode.
31.38542 INFO Goes into Track mode.
31.38543 INFO Goes into Escape mode.
31.40208 INFO Goes into Track mode.
31.40209 INFO Goes into Escape mode.
31.4185 INFO Goes into Track mode.
31.41851 INFO Goes into Escape mode.
31.45164 INFO Goes into Track mode.
31.45166 INFO Goes into Escape mode.
31.46825 INFO Goes into Track mode.
31.46827 INFO Goes into Escape mode.
31.48477 INFO Goes into Track mode.
31.48479 INFO Goes into Escape mode.
31.50131 INFO Goes into Track mode.
31.50132 INFO Goes into Escape mode.
31.5179 INFO Goes into Track mode.
31.51791 INFO Goes into Escape mode.
31.55104 INFO Goes into Track mode.
31.55106 INFO Goes into Escape mode.
31.56761 INFO Goes into Track mode.
31.56762 INFO Goes into Escape mode.
31.58416 INFO Goes into Track mode.
31.58417 INFO Goes into Escape mode.
31.60086 INFO Goes into Track mode.
35.27849 INFO Goes into Escape mode.
35.31165 INFO Goes into Track mode.
35.31175 INFO Goes into Escape mode.
35.32817 INFO Goes into Track mode.
35.32819 INFO Goes into Escape mode.
35.34502 INFO Goes into Track mode.
35.34504 INFO Goes into Escape mode.
35.36133 INFO Goes into Track mode.
35.36134 INFO Goes into Escape mode.
35.37792 INFO Goes into Track mode.
35.37793 INFO Goes into Escape mode.
35.41106 INFO Goes into Track mode.
35.41107 INFO Goes into Escape mode.
35.4276 INFO Goes into Track mode.
35.42762 INFO Goes into Escape mode.
35.44416 INFO Goes into Track mode.
35.44417 INFO Goes into Escape mode.
35.46074 INFO Goes into Track mode.
35.46075 INFO Goes into Escape mode.
35.4773 INFO Goes into Track mode.
35.47731 INFO Goes into Escape mode.
35.51047 INFO Goes into Track mode.
35.51048 INFO Goes into Escape mode.
35.5271 INFO Goes into Track mode.
35.52711 INFO Goes into Escape mode.
35.54356 INFO Goes into Track mode.
35.54357 INFO Goes into Escape mode.
35.56013 INFO Goes into Track mode.
35.56015 INFO Goes into Escape mode.
35.57671 INFO Goes into Track mode.
35.57673 INFO Goes into Escape mode.
35.60986 INFO Goes into Track mode.
35.60987 INFO Goes into Escape mode.
35.62639 INFO Goes into Track mode.
35.6264 INFO Goes into Escape mode.
35.64297 INFO Goes into Track mode.
35.64299 INFO Goes into Escape mode.
35.65955 INFO Goes into Track mode.
35.65956 INFO Goes into Escape mode.
35.67619 INFO Goes into Track mode.
35.6762 INFO Goes into Escape mode.
35.70924 INFO Goes into Track mode.
35.70926 INFO Goes into Escape mode.
35.72583 INFO Goes into Track mode.
35.72586 INFO Goes into Escape mode.
35.74236 INFO Goes into Track mode.
35.74237 INFO Goes into Escape mode.
35.75899 INFO Goes into Track mode.
35.75901 INFO Goes into Escape mode.
35.79206 INFO Goes into Track mode.
35.79208 INFO Goes into Escape mode.
35.80863 INFO Goes into Track mode.
35.80865 INFO Goes into Escape mode.
35.82516 INFO Goes into Track mode.
35.82518 INFO Goes into Escape mode.
35.84191 INFO Goes into Track mode.
35.84192 INFO Goes into Escape mode.
35.8583 INFO Goes into Track mode.
35.85831 INFO Goes into Escape mode.
35.89145 INFO Goes into Track mode.
35.89146 INFO Goes into Escape mode.
35.908 INFO Goes into Track mode.
35.90802 INFO Goes into Escape mode.
35.92456 INFO Goes into Track mode.
35.92458 INFO Goes into Escape mode.
35.94114 INFO Goes into Track mode.
35.94115 INFO Goes into Escape mode.
35.95772 INFO Goes into Track mode.
35.95774 INFO Goes into Escape mode.
35.99094 INFO Goes into Track mode.
35.99095 INFO Goes into Escape mode.
36.00752 INFO Goes into Track mode.
36.00754 INFO Goes into Escape mode.
36.02401 INFO Goes into Track mode.
36.02402 INFO Goes into Escape mode.
36.04055 INFO Goes into Track mode.
36.04056 INFO Goes into Escape mode.
36.05715 INFO Goes into Track mode.
36.05716 INFO Goes into Escape mode.
36.09028 INFO Goes into Track mode.
36.09029 INFO Goes into Escape mode.
36.10686 INFO Goes into Track mode.
36.10688 INFO Goes into Escape mode.
36.12339 INFO Goes into Track mode.
36.1234 INFO Goes into Escape mode.
36.13995 INFO Goes into Track mode.
36.13997 INFO Goes into Escape mode.
36.15651 INFO Goes into Track mode.
36.15652 INFO Goes into Escape mode.
36.18967 INFO Goes into Track mode.
36.18968 INFO Goes into Escape mode.
36.2062 INFO Goes into Track mode.
36.20622 INFO Goes into Escape mode.
36.22279 INFO Goes into Track mode.
36.2228 INFO Goes into Escape mode.
36.23933 INFO Goes into Track mode.
36.23935 INFO Goes into Escape mode.
36.25591 INFO Goes into Track mode.
36.25592 INFO Goes into Escape mode.
36.28905 INFO Goes into Track mode.
36.28906 INFO Goes into Escape mode.
36.3056 INFO Goes into Track mode.
36.30561 INFO Goes into Escape mode.
36.32218 INFO Goes into Track mode.
36.3222 INFO Goes into Escape mode.
36.33884 INFO Goes into Track mode.
36.33885 INFO Goes into Escape mode.
36.37188 INFO Goes into Track mode.
36.37189 INFO Goes into Escape mode.
36.38843 INFO Goes into Track mode.
36.38845 INFO Goes into Escape mode.
36.40504 INFO Goes into Track mode.
36.40511 INFO Goes into Escape mode.
36.42156 INFO Goes into Track mode.
36.42157 INFO Goes into Escape mode.
36.43812 INFO Goes into Track mode.
36.43814 INFO Goes into Escape mode.
36.47126 INFO Goes into Track mode.
36.47127 INFO Goes into Escape mode.
36.48785 INFO Goes into Track mode.
36.48787 INFO Goes into Escape mode.
36.5045 INFO Goes into Track mode.
36.50451 INFO Goes into Escape mode.
36.52102 INFO Goes into Track mode.
36.52103 INFO Goes into Escape mode.
36.53753 INFO Goes into Track mode.
36.53754 INFO Goes into Escape mode.
36.57066 INFO Goes into Track mode.
36.57069 INFO Goes into Escape mode.
36.58725 INFO Goes into Track mode.
36.58726 INFO Goes into Escape mode.
36.60391 INFO Goes into Track mode.
36.60393 INFO Goes into Escape mode.
36.6204 INFO Goes into Track mode.
36.62041 INFO Goes into Escape mode.
36.63694 INFO Goes into Track mode.
36.63695 INFO Goes into Escape mode.
36.67009 INFO Goes into Track mode.
36.6701 INFO Goes into Escape mode.
36.68666 INFO Goes into Track mode.
36.68667 INFO Goes into Escape mode.
36.70324 INFO Goes into Track mode.
36.70325 INFO Goes into Escape mode.
36.71979 INFO Goes into Track mode.
36.71981 INFO Goes into Escape mode.
36.73636 INFO Goes into Track mode.
36.73637 INFO Goes into Escape mode.
36.76952 INFO Goes into Track mode.
36.76953 INFO Goes into Escape mode.
36.78607 INFO Goes into Track mode.
36.78608 INFO Goes into Escape mode.
36.80261 INFO Goes into Track mode.
36.80263 INFO Goes into Escape mode.
36.81918 INFO Goes into Track mode.
36.81919 INFO Goes into Escape mode.
36.8523 INFO Goes into Track mode.
36.85231 INFO Goes into Escape mode.
36.86888 INFO Goes into Track mode.
36.86889 INFO Goes into Escape mode.
36.88551 INFO Goes into Track mode.
41.39157 INFO Goes into Escape mode.
41.40815 INFO Goes into Track mode.
41.40817 INFO Goes into Escape mode.
41.42468 INFO Goes into Track mode.
41.42471 INFO Goes into Escape mode.
41.44131 INFO Goes into Track mode.
41.44134 INFO Goes into Escape mode.
41.4578 INFO Goes into Track mode.
41.45782 INFO Goes into Escape mode.
41.49097 INFO Goes into Track mode.
41.49099 INFO Goes into Escape mode.
41.5075 INFO Goes into Track mode.
41.50752 INFO Goes into Escape mode.
41.52405 INFO Goes into Track mode.
41.52407 INFO Goes into Escape mode.
41.54062 INFO Goes into Track mode.
41.54063 INFO Goes into Escape mode.
41.55719 INFO Goes into Track mode.
41.55722 INFO Goes into Escape mode.
41.59035 INFO Goes into Track mode.
41.59037 INFO Goes into Escape mode.
41.60688 INFO Goes into Track mode.
41.60691 INFO Goes into Escape mode.
41.62346 INFO Goes into Track mode.
41.62348 INFO Goes into Escape mode.
41.64001 INFO Goes into Track mode.
41.64003 INFO Goes into Escape mode.
41.6566 INFO Goes into Track mode.
41.65662 INFO Goes into Escape mode.
41.68972 INFO Goes into Track mode.
41.68974 INFO Goes into Escape mode.
41.70638 INFO Goes into Track mode.
41.7064 INFO Goes into Escape mode.
41.72283 INFO Goes into Track mode.
41.72285 INFO Goes into Escape mode.
