Time : 2/2/2017 4:02:55 AM
42.46847 INFO Goes into Escape mode.
42.48503 INFO Goes into Track mode.
42.48505 INFO Goes into Escape mode.
42.50154 INFO Goes into Track mode.
42.50156 INFO Goes into Escape mode.
42.51813 INFO Goes into Track mode.
42.51814 INFO Goes into Escape mode.
42.55128 INFO Goes into Track mode.
42.55129 INFO Goes into Escape mode.
42.56783 INFO Goes into Track mode.
42.56784 INFO Goes into Escape mode.
42.5844 INFO Goes into Track mode.
42.58442 INFO Goes into Escape mode.
42.60123 INFO Goes into Track mode.
42.60125 INFO Goes into Escape mode.
42.61753 INFO Goes into Track mode.
42.61755 INFO Goes into Escape mode.
42.65067 INFO Goes into Track mode.
42.65068 INFO Goes into Escape mode.
42.66728 INFO Goes into Track mode.
42.66729 INFO Goes into Escape mode.
42.68385 INFO Goes into Track mode.
42.68386 INFO Goes into Escape mode.
42.70047 INFO Goes into Track mode.
42.70048 INFO Goes into Escape mode.
42.71695 INFO Goes into Track mode.
42.71696 INFO Goes into Escape mode.
42.75008 INFO Goes into Track mode.
42.75009 INFO Goes into Escape mode.
42.76666 INFO Goes into Track mode.
43.06487 INFO Goes into Dodge mode.
44.72154 INFO Goes into Track mode.
47.52138 INFO Goes into Escape mode.
47.53791 INFO Goes into Track mode.
47.53793 INFO Goes into Escape mode.
47.57105 INFO Goes into Track mode.
47.57106 INFO Goes into Escape mode.
47.58761 INFO Goes into Track mode.
47.58763 INFO Goes into Escape mode.
47.60416 INFO Goes into Track mode.
47.60417 INFO Goes into Escape mode.
47.62112 INFO Goes into Track mode.
47.62114 INFO Goes into Escape mode.
47.63731 INFO Goes into Track mode.
47.63732 INFO Goes into Escape mode.
47.67044 INFO Goes into Track mode.
47.67046 INFO Goes into Escape mode.
47.67109 INFO Has hit NightHunter_AI_B1 (4).
47.68704 INFO Goes into Track mode.
47.68705 INFO Goes into Escape mode.
47.7036 INFO Goes into Track mode.
47.70361 INFO Goes into Escape mode.
47.70423 INFO Has hit NightHunter_AI_B1 (2).
47.72012 INFO Goes into Track mode.
47.72013 INFO Goes into Escape mode.
47.73668 INFO Goes into Track mode.
47.73669 INFO Goes into Escape mode.
47.76985 INFO Goes into Track mode.
47.76986 INFO Goes into Escape mode.
47.78658 INFO Goes into Track mode.
47.78659 INFO Goes into Escape mode.
47.80325 INFO Goes into Track mode.
47.80326 INFO Goes into Escape mode.
47.81956 INFO Goes into Track mode.
47.81957 INFO Goes into Escape mode.
47.83608 INFO Goes into Track mode.
47.83609 INFO Goes into Escape mode.
47.86928 INFO Goes into Track mode.
47.8693 INFO Goes into Escape mode.
47.88586 INFO Goes into Track mode.
47.88587 INFO Goes into Escape mode.
47.90238 INFO Goes into Track mode.
47.90239 INFO Goes into Escape mode.
47.91893 INFO Goes into Track mode.
47.91894 INFO Goes into Escape mode.
47.95212 INFO Goes into Track mode.
47.95213 INFO Goes into Escape mode.
47.96864 INFO Goes into Track mode.
47.96865 INFO Goes into Escape mode.
47.9852 INFO Goes into Track mode.
47.98521 INFO Goes into Escape mode.
48.00175 INFO Goes into Track mode.
48.00178 INFO Goes into Escape mode.
48.01831 INFO Goes into Track mode.
48.01832 INFO Goes into Escape mode.
48.05146 INFO Goes into Track mode.
48.05147 INFO Goes into Escape mode.
48.06804 INFO Goes into Track mode.
48.06805 INFO Goes into Escape mode.
48.08461 INFO Goes into Track mode.
48.08462 INFO Goes into Escape mode.
48.10128 INFO Goes into Track mode.
48.1013 INFO Goes into Escape mode.
48.1178 INFO Goes into Track mode.
48.11782 INFO Goes into Escape mode.
48.15096 INFO Goes into Track mode.
48.15097 INFO Goes into Escape mode.
48.16744 INFO Goes into Track mode.
48.16745 INFO Goes into Escape mode.
48.18398 INFO Goes into Track mode.
48.18399 INFO Goes into Escape mode.
48.20058 INFO Goes into Track mode.
48.20059 INFO Goes into Escape mode.
48.21712 INFO Goes into Track mode.
48.21713 INFO Goes into Escape mode.
48.25039 INFO Goes into Track mode.
48.2504 INFO Goes into Escape mode.
48.26694 INFO Goes into Track mode.
48.26696 INFO Goes into Escape mode.
48.2834 INFO Goes into Track mode.
48.28342 INFO Goes into Escape mode.
48.29996 INFO Goes into Track mode.
48.29997 INFO Goes into Escape mode.
48.31654 INFO Goes into Track mode.
48.31656 INFO Goes into Escape mode.
48.34964 INFO Goes into Track mode.
48.34965 INFO Goes into Escape mode.
48.36625 INFO Goes into Track mode.
48.36627 INFO Goes into Escape mode.
48.38284 INFO Goes into Track mode.
48.38285 INFO Goes into Escape mode.
48.39937 INFO Goes into Track mode.
48.39938 INFO Goes into Escape mode.
48.41591 INFO Goes into
