Time : 2/2/2017 4:02:55 AM
9.550737 INFO Goes into Escape mode.
9.567233 INFO Goes into Track mode.
9.567245 INFO Goes into Escape mode.
9.583812 INFO Goes into Track mode.
9.583825 INFO Goes into Escape mode.
9.60035 INFO Goes into Track mode.
9.600363 INFO Goes into Escape mode.
9.617012 INFO Goes into Track mode.
9.617024 INFO Goes into Escape mode.
9.650084 INFO Goes into Track mode.
9.650095 INFO Goes into Escape mode.
9.66665 INFO Goes into Track mode.
9.666662 INFO Goes into Escape mode.
9.683349 INFO Goes into Track mode.
9.683364 INFO Goes into Escape mode.
9.700045 INFO Goes into Track mode.
9.700057 INFO Goes into Escape mode.
9.71635 INFO Goes into Track mode.
9.716362 INFO Goes into Escape mode.
9.749482 INFO Goes into Track mode.
9.749504 INFO Goes into Escape mode.
9.766081 INFO Goes into Track mode.
9.766092 INFO Goes into Escape mode.
9.782634 INFO Goes into Track mode.
9.782647 INFO Goes into Escape mode.
9.799156 INFO Goes into Track mode.
9.79917 INFO Goes into Escape mode.
9.832331 INFO Goes into Track mode.
9.832344 INFO Goes into Escape mode.
9.848992 INFO Goes into Track mode.
9.849006 INFO Goes into Escape mode.
9.865738 INFO Goes into Track mode.
9.86575 INFO Goes into Escape mode.
9.882033 INFO Goes into Track mode.
9.882047 INFO Goes into Escape mode.
9.898575 INFO Goes into Track mode.
9.898588 INFO Goes into Escape mode.
9.93173 INFO Goes into Track mode.
9.931742 INFO Goes into Escape mode.
9.948291 INFO Goes into Track mode.
9.948302 INFO Goes into Escape mode.
9.964924 INFO Goes into Track mode.
9.964936 INFO Goes into Escape mode.
9.981439 INFO Goes into Track mode.
9.981451 INFO Goes into Escape mode.
9.997974 INFO Goes into Track mode.
9.997988 INFO Goes into Escape mode.
10.03119 INFO Goes into Track mode.
10.03121 INFO Goes into Escape mode.
10.04771 INFO Goes into Track mode.
10.04772 INFO Goes into Escape mode.
10.06427 INFO Goes into Track mode.
10.06429 INFO Goes into Escape mode.
10.08086 INFO Goes into Track mode.
10.08087 INFO Goes into Escape mode.
10.09738 INFO Goes into Track mode.
10.09739 INFO Goes into Escape mode.
10.13054 INFO Goes into Track mode.
10.13055 INFO Goes into Escape mode.
10.14716 INFO Goes into Track mode.
10.14717 INFO Goes into Escape mode.
10.16367 INFO Goes into Track mode.
10.16368 INFO Goes into Escape mode.
10.18036 INFO Goes into Track mode.
10.18038 INFO Goes into Escape mode.
10.1968 INFO Goes into Track mode.
10.19681 INFO Goes into Escape mode.
10.23017 INFO Goes into Track mode.
10.23018 INFO Goes into Escape mode.
10.24652 INFO Goes into Track mode.
10.24653 INFO Goes into Escape mode.
10.26331 INFO Goes into Track mode.
10.26332 INFO Goes into Escape mode.
10.27968 INFO Goes into Track mode.
10.27969 INFO Goes into Escape mode.
10.2966 INFO Goes into Track mode.
10.29661 INFO Goes into Escape mode.
10.32932 INFO Goes into Track mode.
10.32933 INFO Goes into Escape mode.
10.3459 INFO Goes into Track mode.
10.34591 INFO Goes into Escape mode.
10.36245 INFO Goes into Track mode.
10.36246 INFO Goes into Escape mode.
10.37901 INFO Goes into Track mode.
10.37902 INFO Goes into Escape mode.
10.4122 INFO Goes into Track mode.
10.41221 INFO Goes into Escape mode.
10.42871 INFO Goes into Track mode.
10.42873 INFO Goes into Escape mode.
10.44526 INFO Goes into Track mode.
10.44527 INFO Goes into Escape mode.
10.46188 INFO Goes into Track mode.
10.46189 INFO Goes into Escape mode.
10.4787 INFO Goes into Track mode.
10.47872 INFO Goes into Escape mode.
10.51157 INFO Goes into Track mode.
10.51158 INFO Goes into Escape mode.
10.52823 INFO Goes into Track mode.
10.52824 INFO Goes into Escape mode.
10.54472 INFO Goes into Track mode.
10.54473 INFO Goes into Escape mode.
10.5613 INFO Goes into Track mode.
10.56131 INFO Goes into Escape mode.
10.57786 INFO Goes into Track mode.
10.57788 INFO Goes into Escape mode.
10.61105 INFO Goes into Track mode.
10.61107 INFO Goes into Escape mode.
10.62755 INFO Goes into Track mode.
10.62757 INFO Goes into Escape mode.
10.64413 INFO Goes into Track mode.
10.64414 INFO Goes into Escape mode.
10.66077 INFO Goes into Track mode.
10.66079 INFO Goes into Escape mode.
10.67724 INFO Goes into Track mode.
10.67725 INFO Goes into Escape mode.
10.71039 INFO Goes into Track mode.
10.7104 INFO Goes into Escape mode.
10.72696 INFO Goes into Track mode.
10.72697 INFO Goes into Escape mode.
10.74354 INFO Goes into Track mode.
10.74355 INFO Goes into Escape mode.
10.76014 INFO Goes into Track mode.
10.76015 INFO Goes into Escape mode.
10.77665 INFO Goes into Track mode.
10.77667 INFO Goes into Escape mode.
10.80984 INFO Goes into Track mode.
10.80985 INFO Goes into Escape mode.
10.82635 INFO Goes into Track mode.
10.82636 INFO Goes into Escape mode.
10.84294 INFO Goes into Track mode.
10.84295 INFO Goes into Escape mode.
10.85949 INFO Goes into Track mode.
10.85951 INFO Goes into Escape mode.
10.87607 INFO Goes into Track mode.
10.87608 INFO Goes into Escape mode.
10.9092 INFO Goes into Track mode.
10.90921 INFO Goes into Escape mode.
10.92574 INFO Goes into Track mode.
10.92575 INFO Goes into Escape mode.
10.94236 INFO Goes into Track mode.
10.94237 INFO Goes into Escape mode.
10.95892 INFO Goes into Track mode.
10.95893 INFO Goes into Escape mode.
10.99205 INFO Goes into Track mode.
10.99206 INFO Goes into Escape mode.
11.0086 INFO Goes into Track mode.
11.00861 INFO Goes into Escape mode.
11.02512 INFO Goes into Track mode.
11.02514 INFO Goes into Escape mode.
11.04177 INFO Goes into Track mode.
11.04178 INFO Goes into Escape mode.
11.05838 INFO Goes into Track mode.
11.0584 INFO Goes into Escape mode.
11.09148 INFO Goes into Track mode.
11.09149 INFO Goes into Escape mode.
11.108 INFO Goes into Track mode.
11.10802 INFO Goes into Escape mode.
11.12455 INFO Goes into Track mode.
11.12457 INFO Goes into Escape mode.
11.14128 INFO Goes into Track mode.
11.14129 INFO Goes into Escape mode.
11.15773 INFO Goes into Track mode.
11.15774 INFO Goes into Escape mode.
11.19089 INFO Goes into Track mode.
11.1909 INFO Goes into Escape mode.
11.20741 INFO Goes into Track mode.
25.60399 INFO Goes into Escape mode.
25.62035 INFO Goes into Track mode.
25.62036 INFO Goes into Escape mode.
25.63714 INFO Goes into Track mode.
25.63715 INFO Goes into Escape mode.
25.66999 INFO Goes into Track mode.
25.67 INFO Goes into Escape mode.
25.68657 INFO Goes into Track mode.
25.68659 INFO Goes into Escape mode.
25.7031 INFO Goes into Track mode.
25.70312 INFO Goes into Escape mode.
25.71969 INFO Goes into Track mode.
25.71971 INFO Goes into Escape mode.
25.73634 INFO Goes into Track mode.
25.73635 INFO Goes into 
