Time : 2/2/2017 4:02:55 AM
36.40499 INFO Goes into Track mode.
36.40501 INFO Goes into Escape mode.
36.42151 INFO Goes into Track mode.
36.42153 INFO Goes into Escape mode.
36.43808 INFO Goes into Track mode.
36.4381 INFO Goes into Escape mode.
36.47121 INFO Goes into Track mode.
36.47123 INFO Goes into Escape mode.
36.4878 INFO Goes into Track mode.
36.48783 INFO Goes into Escape mode.
36.50445 INFO Goes into Track mode.
36.50447 INFO Goes into Escape mode.
36.52092 INFO Goes into Track mode.
36.52099 INFO Goes into Escape mode.
36.53748 INFO Goes into Track mode.
36.5375 INFO Goes into Escape mode.
36.57062 INFO Goes into Track mode.
36.57064 INFO Goes into Escape mode.
36.5872 INFO Goes into Track mode.
36.58722 INFO Goes into Escape mode.
36.60384 INFO Goes into Track mode.
36.60388 INFO Goes into Escape mode.
36.62035 INFO Goes into Track mode.
36.62037 INFO Goes into Escape mode.
36.63689 INFO Goes into Track mode.
36.63691 INFO Goes into Escape mode.
36.67004 INFO Goes into Track mode.
36.67007 INFO Goes into Escape mode.
36.68661 INFO Goes into Track mode.
36.68663 INFO Goes into Escape mode.
36.70319 INFO Goes into Track mode.
36.70321 INFO Goes into Escape mode.
36.71974 INFO Goes into Track mode.
36.71976 INFO Goes into Escape mode.
36.73631 INFO Goes into Track mode.
36.73633 INFO Goes into Escape mode.
36.76947 INFO Goes into Track mode.
36.76949 INFO Goes into Escape mode.
36.78602 INFO Goes into Track mode.
36.78604 INFO Goes into Escape mode.
36.80255 INFO Goes into Track mode.
36.80257 INFO Goes into Escape mode.
36.81913 INFO Goes into Track mode.
36.81915 INFO Goes into Escape mode.
36.85225 INFO Goes into Track mode.
36.85227 INFO Goes into Escape mode.
36.86883 INFO Goes into Track mode.
36.86885 INFO Goes into Escape mode.
36.88546 INFO Goes into Track mode.
36.88548 INFO Goes into Escape mode.
36.90212 INFO Goes into Track mode.
36.90214 INFO Goes into Escape mode.
36.91854 INFO Goes into Track mode.
36.91856 INFO Goes into Escape mode.
36.95166 INFO Goes into Track mode.
36.95169 INFO Goes into Escape mode.
36.96824 INFO Goes into Track mode.
36.96826 INFO Goes into Escape mode.
36.98481 INFO Goes into Track mode.
36.98484 INFO Goes into Escape mode.
37.00148 INFO Goes into Track mode.
37.0015 INFO Goes into Escape mode.
37.01794 INFO Goes into Track mode.
37.01796 INFO Goes into Escape mode.
37.05105 INFO Goes into Track mode.
37.05107 INFO Goes into Escape mode.
37.06764 INFO Goes into Track mode.
37.06767 INFO Goes into Escape mode.
37.08448 INFO Goes into Track mode.
37.0845 INFO Goes into Escape mode.
37.10076 INFO Goes into Track mode.
37.10078 INFO Goes into Escape mode.
37.11734 INFO Goes into Track mode.
37.11736 INFO Goes into Escape mode.
37.15045 INFO Goes into Track mode.
37.15047 INFO Goes into Escape mode.
37.16726 INFO Goes into Track mode.
37.16727 INFO Goes into Escape mode.
37.1836 INFO Goes into Track mode.
37.18362 INFO Goes into Escape mode.
37.20018 INFO Goes into Track mode.
37.2002 INFO Goes into Escape mode.
37.21672 INFO Goes into Track mode.
37.21675 INFO Goes into Escape mode.
37.24986 INFO Goes into Track mode.
37.24988 INFO Goes into Escape mode.
37.26643 INFO Goes into Track mode.
37.26645 INFO Goes into Escape mode.
37.28302 INFO Goes into Track mode.
37.28304 INFO Goes into Escape mode.
37.29979 INFO Goes into Track mode.
37.29981 INFO Goes into Escape mode.
37.31613 INFO Goes into Track mode.
37.31615 INFO Goes into Escape mode.
37.34925 INFO Goes into Track mode.
42.50147 INFO Goes into Escape mode.
42.51803 INFO Goes into Track mode.
42.51805 INFO Goes into Escape mode.
42.55119 INFO Goes into Track mode.
42.55121 INFO Goes into Escape mode.
42.56775 INFO Goes into Track mode.
42.56776 INFO Goes into Escape mode.
42.58431 INFO Goes into Track mode.
42.58433 INFO Goes into Escape mode.
42.60114 INFO Goes into Track mode.
42.60117 INFO Goes into Escape mode.
42.61744 INFO Goes into Track mode.
42.61746 INFO Goes into Escape mode.
42.65058 INFO Goes into Track mode.
42.6506 INFO Goes into Escape mode.
42.66717 INFO Goes into Track mode.
42.66719 INFO Goes into Escape mode.
42.68374 INFO Goes into Track mode.
42.68377 INFO Goes into Escape mode.
42.70037 INFO Goes into Track mode.
42.70039 INFO Goes into Escape mode.
42.71686 INFO Goes into Track mode.
42.71688 INFO Goes into Escape mode.
42.74998 INFO Goes into Track mode.
42.75 INFO Goes into Escape mode.
42.76656 INFO Goes into Track mode.
42.76657 INFO Goes into Escape mode.
42.
